cup,region,maturity,category,amount_eur,award_amount_eur,has_amount,has_award_amount,has_published_at,has_awarded_at,has_cig,has_procedure,has_contract_type,is_direct,is_works,is_framework
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,4906.24,2200.0,1,1,1,1,1,1,1,1,0,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,6609.96,5618.46,1,1,1,1,1,1,1,1,0,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,5055.72,4550.15,1,1,1,1,1,1,1,1,0,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,15108.75,15108.75,1,1,1,1,1,1,1,1,0,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,2002672.44,1907324.53,1,1,1,1,1,1,1,0,1,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,18000.0,18000.0,1,1,1,1,1,1,1,1,0,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,145940.7,88731.95,1,1,1,1,1,1,1,0,0,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,8000.0,8000.0,1,1,1,1,1,1,1,1,0,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,56000.0,56000.0,1,1,1,1,1,1,1,1,0,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,10769.41,10769.41,1,1,1,1,1,1,1,1,0,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,600.0,0.0,1,1,1,0,1,1,1,1,0,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,314.5,0.0,1,1,1,0,1,1,1,1,0,0
C85E22000340006,Trentino-Alto Adige,Collaudo non concluso,ASILI NIDO,614.5,0.0,1,1,1,0,1,1,1,1,0,0
C85E24000070006,Campania,Collaudo non concluso,ASILI NIDO,4846.11,4846.11,1,1,1,1,1,1,1,1,0,0
C85E24000070006,Campania,Collaudo non concluso,ASILI NIDO,78500.48,78500.48,1,1,1,1,1,1,1,1,0,0
C85E24000070006,Campania,Collaudo non concluso,ASILI NIDO,3019.63,3019.63,1,1,1,0,1,1,1,1,0,0
C85E24000070006,Campania,Collaudo non concluso,ASILI NIDO,768393.09,520338.33,1,1,1,1,1,1,1,0,1,0
C85E24000070006,Campania,Collaudo non concluso,ASILI NIDO,4000.0,4000.0,1,1,1,0,1,1,1,1,0,0
C85E24000070006,Campania,Collaudo non concluso,ASILI NIDO,6516.46,6516.46,1,1,1,1,1,1,1,1,0,0
C85E24000080006,Campania,Collaudo non concluso,ASILI NIDO,60663.02,33704.28,1,1,1,1,0,1,0,1,0,0
C85E24000080006,Campania,Collaudo non concluso,ASILI NIDO,34996.5,34996.5,1,1,1,1,1,1,1,1,0,0
C85E24000090006,Campania,Esecuzione lavori,ASILI NIDO,831242.31,688539.17,1,1,1,1,1,1,1,0,1,0
C85E24000090006,Campania,Esecuzione lavori,ASILI NIDO,31331.0,31331.0,1,1,1,1,1,1,1,1,0,0
C85E24000090006,Campania,Esecuzione lavori,ASILI NIDO,5078.23,5078.23,1,1,1,1,1,1,1,1,0,0
C85E24000100001,Lombardia,Esecuzione lavori,ASILI NIDO,100781.03,100781.03,1,1,1,1,1,1,1,1,0,0
C85E24000100001,Lombardia,Esecuzione lavori,ASILI NIDO,4270.0,4270.0,1,1,1,0,1,1,1,1,0,0
C85E24000100001,Lombardia,Esecuzione lavori,ASILI NIDO,1333209.84,1283846.86,1,1,1,1,1,1,1,0,1,0
C85E24000100001,Lombardia,Esecuzione lavori,ASILI NIDO,79964.94,79964.94,1,1,1,1,1,1,1,1,0,0
C85E25000050006,Molise,Esecuzione lavori,ASILI NIDO,95000.0,95000.0,1,1,1,1,1,1,1,1,0,0
C85E25000050006,Molise,Esecuzione lavori,ASILI NIDO,7950.0,7950.0,1,1,1,1,1,1,1,1,0,0
C85E25000050006,Molise,Esecuzione lavori,ASILI NIDO,810285.22,807726.47,1,1,1,1,1,1,1,0,1,0
C85E25000050006,Molise,Esecuzione lavori,ASILI NIDO,3500.0,3500.0,1,1,1,0,1,1,1,1,0,0
C85E25000060006,Calabria,Collaudo non concluso,ASILI NIDO,9500.0,9500.0,1,1,1,1,1,1,1,1,0,0
C85E25000060006,Calabria,Collaudo non concluso,ASILI NIDO,57700.0,57700.0,1,1,1,1,1,1,1,1,0,0
C85E25000060006,Calabria,Collaudo non concluso,ASILI NIDO,252000.0,346220.0,1,1,1,1,1,1,1,0,1,0
C85E25000060006,Calabria,Collaudo non concluso,ASILI NIDO,4000.0,4000.0,1,1,1,0,1,1,1,1,0,0
C85E25000070006,Campania,Esecuzione lavori,ASILI NIDO,81535.2,79089.14,1,1,1,1,0,1,0,1,0,0
C85E25000070006,Campania,Esecuzione lavori,ASILI NIDO,776720.53,525464.7,1,1,1,1,1,1,1,0,1,0
C85E25000070006,Campania,Esecuzione lavori,ASILI NIDO,6213.76,6213.76,1,1,1,1,1,1,1,1,0,1
C85E25000070006,Campania,Esecuzione lavori,ASILI NIDO,6372.7,6372.7,1,1,1,1,1,1,1,1,0,0
C85E25000080006,Veneto,Esecuzione lavori,ASILI NIDO,101081.76,101081.76,1,1,1,1,1,1,1,1,0,0
C85E25000080006,Veneto,Esecuzione lavori,ASILI NIDO,499000.0,485487.67,1,1,1,1,1,1,1,0,1,0
C85E25000090006,Sicilia,Esecuzione lavori,ASILI NIDO,34371.2,34371.2,1,1,1,1,1,1,1,1,0,0
C85E25000090006,Sicilia,Esecuzione lavori,ASILI NIDO,7008.15,7008.15,1,1,1,1,1,1,1,1,0,0
C85E25000090006,Sicilia,Esecuzione lavori,ASILI NIDO,15489.13,15489.13,1,1,1,1,1,1,1,1,0,0
C85E25000090006,Sicilia,Esecuzione lavori,ASILI NIDO,6429.79,6429.79,1,1,1,1,1,1,1,1,0,0
C85E25000090006,Sicilia,Esecuzione lavori,ASILI NIDO,803005.39,791496.3,1,1,1,1,1,1,1,0,1,0
C85E25000090006,Sicilia,Esecuzione lavori,ASILI NIDO,13665.87,13665.87,1,1,1,1,1,1,1,1,0,0
C86F22000010006,Calabria,Collaudo non concluso,ASILI NIDO,5000.0,4995.0,1,1,1,1,0,1,0,1,0,0
C86F22000010006,Calabria,Collaudo non concluso,ASILI NIDO,82000.0,0.0,1,1,1,0,1,1,1,1,0,0
C86F22000010006,Calabria,Collaudo non concluso,ASILI NIDO,998500.0,977580.5,1,1,1,1,1,1,1,0,1,0
C86F22000010006,Calabria,Collaudo non concluso,ASILI NIDO,9900.0,9900.0,1,1,1,1,1,1,1,1,0,0
C86F22000010006,Calabria,Collaudo non concluso,ASILI NIDO,18442.62,0.0,1,1,1,0,1,1,1,1,0,0
C86F22000010006,Calabria,Collaudo non concluso,ASILI NIDO,16000.0,0.0,1,1,1,0,1,1,1,1,0,0
C86F22000010006,Calabria,Collaudo non concluso,ASILI NIDO,5000.0,0.0,1,1,1,0,1,1,1,1,0,0
C86F24000150006,Calabria,Esecuzione lavori,ASILI NIDO,211537.1,211537.1,1,1,1,1,1,1,1,0,0,0
C86F24000150006,Calabria,Esecuzione lavori,ASILI NIDO,790570.99,790570.99,1,1,1,1,1,1,1,1,1,1
C86F24000150006,Calabria,Esecuzione lavori,ASILI NIDO,4500.0,4500.0,1,1,1,0,1,1,1,1,0,0
C86F24000150006,Calabria,Esecuzione lavori,ASILI NIDO,4500.0,4500.0,1,1,1,0,1,1,1,1,0,0
C86F24000180006,Calabria,Esecuzione lavori,ASILI NIDO,208315.73,208315.73,1,1,1,1,1,1,1,0,0,0
C86F24000180006,Calabria,Esecuzione lavori,ASILI NIDO,804338.02,804338.02,1,1,1,1,1,1,1,1,1,1
C86F24000180006,Calabria,Esecuzione lavori,ASILI NIDO,4000.0,4000.0,1,1,1,0,1,1,1,1,0,0
C88H22000520001,Piemonte,Concluso,ASILI NIDO,2600.0,2600.0,1,1,1,1,1,1,1,1,0,0
C88H22000520001,Piemonte,Concluso,ASILI NIDO,2600.0,2600.0,1,1,1,1,1,1,1,1,0,0
C88H22000520001,Piemonte,Concluso,ASILI NIDO,4056.0,4056.0,1,1,1,1,1,1,1,1,0,0
C88H22000520001,Piemonte,Concluso,ASILI NIDO,12330.24,12330.24,1,1,1,1,1,1,1,1,0,0
C88H22000520001,Piemonte,Concluso,ASILI NIDO,728.0,728.0,1,1,1,1,1,1,1,1,0,0
C88H22000520001,Piemonte,Concluso,ASILI NIDO,2080.0,2080.0,1,1,1,1,1,1,1,1,0,0
C88H22000520001,Piemonte,Concluso,ASILI NIDO,133282.17,132974.42,1,1,1,1,1,1,1,1,1,0
C88H22000520001,Piemonte,Concluso,ASILI NIDO,676.0,676.0,1,1,1,0,1,1,1,1,0,0
C88H22000520001,Piemonte,Concluso,ASILI NIDO,240.0,240.0,1,1,1,0,1,1,1,1,0,0
C88H22000530006,Abruzzo,Collaudo non concluso,ASILI NIDO,517409.36,422608.26,1,1,1,1,1,1,1,0,1,0
C88H22000530006,Abruzzo,Collaudo non concluso,ASILI NIDO,66614.34,53728.32,1,1,1,1,1,1,1,1,0,0
C88H24000360006,Campania,Collaudo non concluso,ASILI NIDO,805558.29,805947.13,1,1,1,1,1,1,1,0,1,0
C88H24000360006,Campania,Collaudo non concluso,ASILI NIDO,71949.11,71949.11,1,1,1,1,1,1,1,1,0,0
C88H24000360006,Campania,Collaudo non concluso,ASILI NIDO,16785.35,16785.35,1,1,1,1,1,1,1,1,0,0
C88H24000370006,Veneto,Collaudo non concluso,ASILI NIDO,73100.0,73100.0,1,1,1,1,1,1,1,0,0,0
C88H24000370006,Veneto,Collaudo non concluso,ASILI NIDO,384000.0,296022.2,1,1,1,1,1,1,1,0,1,0
C88H24000380006,Lazio,Collaudo non concluso,ASILI NIDO,40000.0,40000.0,1,1,1,1,1,1,1,1,0,0
C88H24000380006,Lazio,Collaudo non concluso,ASILI NIDO,360255.78,216581.61,1,1,1,1,1,1,1,0,1,0
C88H25000520006,Calabria,Esecuzione lavori,ASILI NIDO,62173.79,62173.79,1,1,1,1,1,1,1,1,0,0
C88H25000520006,Calabria,Esecuzione lavori,ASILI NIDO,15500.0,15500.0,1,1,1,1,1,1,1,1,0,0
C88H25000520006,Calabria,Esecuzione lavori,ASILI NIDO,526515.7,0.0,1,1,1,0,1,1,1,0,1,0
C88H25000520006,Calabria,Esecuzione lavori,ASILI NIDO,2000.0,2000.0,1,1,1,0,1,1,1,1,0,0
C88H25000520006,Calabria,Esecuzione lavori,ASILI NIDO,1000.0,1000.0,1,1,1,0,1,1,1,1,0,0
C88H25000530006,Campania,Collaudo non concluso,ASILI NIDO,316495.15,0.0,1,1,1,0,1,1,1,0,1,0
C88H25000530006,Campania,Collaudo non concluso,ASILI NIDO,27310.4,27310.4,1,1,1,1,1,1,1,1,0,0
C91B21002500001,Umbria,Esecuzione lavori,ASILI NIDO,18995.88,17476.21,1,1,1,1,1,1,1,1,0,0
C91B21002500001,Umbria,Esecuzione lavori,ASILI NIDO,132894.11,131299.38,1,1,1,1,1,1,1,1,0,0
C91B21002500001,Umbria,Esecuzione lavori,ASILI NIDO,48531.22,22707.77,1,1,1,1,1,1,1,1,0,0
C91B21002500001,Umbria,Esecuzione lavori,ASILI NIDO,2495982.76,1768015.52,1,1,1,1,1,1,1,0,1,0
C91B21002840005,Piemonte,Collaudo non concluso,ASILI NIDO,358200.0,357959.37,1,1,1,1,1,1,1,0,1,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,48875.0,45000.0,1,1,1,1,1,1,1,1,0,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,1731322.44,1711986.78,1,1,1,1,1,1,1,0,1,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,22256.51,18199.15,1,1,1,1,1,1,1,1,0,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,28301.82,28000.0,1,1,1,1,1,1,1,1,0,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,19641.93,18000.0,1,1,1,1,1,1,1,1,0,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,39743.76,35000.0,1,1,1,1,1,1,1,1,0,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,22256.51,18918.03,1,1,1,1,1,1,1,1,0,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,19703.74,19000.0,1,1,1,1,1,1,1,1,0,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,12718.0,12718.0,1,1,1,1,1,1,1,1,0,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,8937.78,8937.78,1,1,1,1,1,1,1,1,0,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,8510.37,8510.37,1,1,1,1,1,1,1,1,1,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,550.0,0.0,1,1,1,1,1,1,1,1,0,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,901.16,0.0,1,1,1,1,1,1,1,1,0,0
C91B22000830006,Lombardia,Concluso,ASILI NIDO,3200.0,0.0,1,1,1,0,1,1,1,1,0,0
C91B22001420007,Sicilia,Collaudo non concluso,ASILI NIDO,415846.61,294579.55,1,1,1,1,1,1,1,0,1,0
C91B22001420007,Sicilia,Collaudo non concluso,ASILI NIDO,4562.82,4562.82,1,1,1,0,1,1,1,1,0,0
C91B22001420007,Sicilia,Collaudo non concluso,ASILI NIDO,1500.0,1500.0,1,1,1,0,1,1,1,1,0,0
C91B22001420007,Sicilia,Collaudo non concluso,ASILI NIDO,9877.62,0.0,1,1,1,0,1,1,1,1,0,0
C91B22001890006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,131320.35,128693.94,1,1,1,1,1,1,1,1,0,0
C91B22001890006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,1681742.87,1681742.87,1,1,1,1,1,1,1,1,1,1
C91B22001890006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,4750.0,4750.0,1,1,1,1,1,1,1,1,0,0
C91B22001890006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,31637.56,26575.55,1,1,1,1,1,1,1,1,0,0
C91B22001890006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,258.0,258.0,1,1,1,1,1,1,1,1,0,0
C91B22001890006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,119766.85,119766.85,1,1,1,1,1,1,1,1,0,0
C91B22001890006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,4080.62,4080.62,1,1,1,1,1,1,1,1,0,1
C95E22000000006,Abruzzo,Concluso,ASILI NIDO,85213.09,85213.09,1,1,1,1,1,1,1,1,0,0
C95E22000000006,Abruzzo,Concluso,ASILI NIDO,3500.0,3500.0,1,1,1,1,1,1,1,1,0,0
C95E22000000006,Abruzzo,Concluso,ASILI NIDO,1500.0,1500.0,1,1,1,1,1,1,1,1,0,0
C95E22000000006,Abruzzo,Concluso,ASILI NIDO,21000.0,21000.0,1,1,1,1,1,1,1,1,0,0
C95E22000000006,Abruzzo,Concluso,ASILI NIDO,962955.3,958169.54,1,1,1,1,1,1,1,0,1,0
C95E22000000006,Abruzzo,Concluso,ASILI NIDO,606.55,481.14,1,1,1,1,1,1,1,1,0,0
C95E22000000006,Abruzzo,Concluso,ASILI NIDO,600.0,600.0,1,1,1,1,1,1,1,1,0,0
C95E22000000006,Abruzzo,Concluso,ASILI NIDO,2000.0,2000.0,1,1,1,1,1,1,1,1,0,0
C95E22000000006,Abruzzo,Concluso,ASILI NIDO,4698.32,4698.32,1,1,1,1,1,1,1,1,1,0
C95E22000000006,Abruzzo,Concluso,ASILI NIDO,8000.0,8000.0,1,1,1,1,1,1,1,1,0,0
C95E22000000006,Abruzzo,Concluso,ASILI NIDO,1259.0,1259.0,1,1,1,0,1,1,1,1,0,0
C95E22000050006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,1592431.41,1529263.81,1,1,1,1,1,1,1,0,1,0
C95E22000050006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,20740.28,20740.28,1,1,1,1,1,1,1,1,0,0
C95E22000050006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,7086.3,7086.3,1,1,1,1,1,1,1,1,0,0
C95E22000070006,Piemonte,Collaudo non concluso,ASILI NIDO,55026.0,44000.0,1,1,1,1,1,1,1,1,0,0
C95E22000070006,Piemonte,Collaudo non concluso,ASILI NIDO,17164.0,14500.0,1,1,1,1,1,1,1,1,0,0
C95E22000070006,Piemonte,Collaudo non concluso,ASILI NIDO,2973.0,1500.0,1,1,1,1,1,1,1,1,0,0
C95E22000070006,Piemonte,Collaudo non concluso,ASILI NIDO,31637.0,25310.0,1,1,1,1,1,1,1,1,0,0
C95E22000070006,Piemonte,Collaudo non concluso,ASILI NIDO,22444.0,17100.0,1,1,1,1,1,1,1,1,0,0
C95E22000070006,Piemonte,Collaudo non concluso,ASILI NIDO,772012.33,742147.97,1,1,1,1,1,1,1,0,1,0
C95E22000070006,Piemonte,Collaudo non concluso,ASILI NIDO,3000.0,2964.0,1,1,1,1,1,1,1,1,0,0
C95E22000270006,Lazio,Collaudo non concluso,ASILI NIDO,65825.19,0.0,1,1,1,0,1,1,1,1,0,0
C95E22000270006,Lazio,Collaudo non concluso,ASILI NIDO,11434.31,0.0,1,1,1,0,1,1,1,1,0,0
C95E22000270006,Lazio,Collaudo non concluso,ASILI NIDO,956.81,0.0,1,1,1,0,1,1,1,1,0,0
C95E22000270006,Lazio,Collaudo non concluso,ASILI NIDO,732503.63,776939.53,1,1,1,1,1,1,1,0,1,0
C95E22000270006,Lazio,Collaudo non concluso,ASILI NIDO,5.92,5.92,1,1,1,1,1,1,1,1,0,0
C95E22000270006,Lazio,Collaudo non concluso,ASILI NIDO,340.0,0.0,1,1,1,0,1,1,1,1,0,0
C95E22000360006,Calabria,Collaudo non concluso,ASILI NIDO,5370.24,5343.39,1,1,1,1,1,1,1,1,0,0
C95E22000360006,Calabria,Collaudo non concluso,ASILI NIDO,1840.33,1748.02,1,1,1,1,1,1,1,1,0,0
C95E22000360006,Calabria,Collaudo non concluso,ASILI NIDO,8144.65,8000.49,1,1,1,1,1,1,1,1,0,0
C95E22000360006,Calabria,Collaudo non concluso,ASILI NIDO,810531.72,539273.77,1,1,1,1,1,1,1,0,1,0
C95E22000360006,Calabria,Collaudo non concluso,ASILI NIDO,7998.35,7990.0,1,1,1,1,1,1,1,1,0,0
C95E22000360006,Calabria,Collaudo non concluso,ASILI NIDO,40594.93,40000.0,1,1,1,1,1,1,1,1,0,0
C95E22000360006,Calabria,Collaudo non concluso,ASILI NIDO,20375.93,20000.0,1,1,1,1,1,1,1,1,0,0
C95E22000360006,Calabria,Collaudo non concluso,ASILI NIDO,39900.0,39900.0,1,1,1,1,1,1,1,1,0,0
C95E22000370006,Calabria,Concluso,ASILI NIDO,488.0,488.0,1,1,1,1,0,1,0,1,0,0
C95E22000370006,Calabria,Concluso,ASILI NIDO,78000.0,77610.0,1,1,1,1,1,1,1,1,0,0
C95E22000370006,Calabria,Concluso,ASILI NIDO,1276539.49,1276539.49,1,1,1,1,1,1,1,1,1,1
C95E22000370006,Calabria,Concluso,ASILI NIDO,6262.56,6262.56,1,1,1,1,1,1,1,1,1,0
C95E22000370006,Calabria,Concluso,ASILI NIDO,4987.5,0.0,1,1,1,0,1,1,1,1,0,0
C95E22000370006,Calabria,Concluso,ASILI NIDO,1976.0,0.0,1,1,1,0,1,1,1,1,0,0
C95E22000370006,Calabria,Concluso,ASILI NIDO,3848.0,0.0,1,1,1,0,1,1,1,1,0,0
C95E22000370006,Calabria,Concluso,ASILI NIDO,4496.96,0.0,1,1,1,0,1,1,1,1,0,0
C95E22000390006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,2513975.08,2439954.72,1,1,1,1,1,1,1,0,1,0
C95E22000390006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,7847.77,7847.77,1,1,1,1,1,1,1,1,0,0
C95E22000390006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,6432.98,6432.98,1,1,1,1,1,1,1,1,0,0
C95E22000390006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,24295.34,24295.34,1,1,1,1,1,1,1,1,0,0
C95E22000390006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,1418.08,1418.08,1,1,1,0,1,1,1,1,1,0
C95E22000390006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,5850.0,5850.0,1,1,1,1,1,1,1,1,0,0
C95E22000390006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,2598.75,2598.75,1,1,1,0,1,1,1,1,0,0
C95E22000390006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,11300.0,11300.0,1,1,1,1,1,1,1,1,1,0
C95E22000420007,Lombardia,Collaudo non concluso,ASILI NIDO,7881.46,7881.46,1,1,1,1,0,1,0,1,0,0
C95E22000420007,Lombardia,Collaudo non concluso,ASILI NIDO,83500.0,0.0,1,1,1,0,1,1,1,1,0,0
C95E22000420007,Lombardia,Collaudo non concluso,ASILI NIDO,838679.27,797420.56,1,1,1,1,1,1,1,0,1,0
C95E22000420007,Lombardia,Collaudo non concluso,ASILI NIDO,4900.0,0.0,1,1,1,0,1,1,1,1,0,0
C95E22000420007,Lombardia,Collaudo non concluso,ASILI NIDO,1300.0,1300.0,1,1,1,0,1,1,1,1,0,0
C95E22000430006,Lazio,Esecuzione lavori,ASILI NIDO,14000.0,14000.0,1,1,1,1,1,1,1,1,0,0
C95E22000430006,Lazio,Esecuzione lavori,ASILI NIDO,4000.0,4000.0,1,1,1,1,1,1,1,1,0,0
C95E22000430006,Lazio,Esecuzione lavori,ASILI NIDO,7900.0,7899.03,1,1,1,1,1,1,1,1,0,0
C95E22000430006,Lazio,Esecuzione lavori,ASILI NIDO,9523.0,0.0,1,1,1,0,1,1,1,1,0,1
C95E22000430006,Lazio,Esecuzione lavori,ASILI NIDO,1134162.09,810389.34,1,1,1,1,1,1,1,0,1,0
C95E22000430006,Lazio,Esecuzione lavori,ASILI NIDO,42240.0,42240.0,1,1,1,1,1,1,1,1,0,0
C95E22000430006,Lazio,Esecuzione lavori,ASILI NIDO,12750.0,12750.0,1,1,1,1,1,1,1,1,0,0
C95E22000430006,Lazio,Esecuzione lavori,ASILI NIDO,9000.0,9000.0,1,1,1,1,1,1,1,1,0,0
C95E22000430006,Lazio,Esecuzione lavori,ASILI NIDO,200.0,200.0,1,1,1,0,1,1,1,1,0,0
C95E22000430006,Lazio,Esecuzione lavori,ASILI NIDO,413.17,413.17,1,1,1,0,1,1,1,1,0,0
C95E24000070005,Lombardia,Collaudo non concluso,ASILI NIDO,57000.0,57000.0,1,1,1,1,1,1,1,1,0,0
C95E24000070005,Lombardia,Collaudo non concluso,ASILI NIDO,718442.15,0.0,1,1,1,0,1,1,1,0,1,0
C95E24000070005,Lombardia,Collaudo non concluso,ASILI NIDO,1900.0,1900.0,1,1,1,0,1,1,1,1,0,0
C95E24000070005,Lombardia,Collaudo non concluso,ASILI NIDO,4683.82,4683.82,1,1,1,0,1,1,1,1,0,0
C95E24000070005,Lombardia,Collaudo non concluso,ASILI NIDO,4900.0,4900.0,1,1,1,0,1,1,1,1,0,0
C95E24000070005,Lombardia,Collaudo non concluso,ASILI NIDO,850.0,850.0,1,1,1,0,1,1,1,1,0,0
C95E24000070005,Lombardia,Collaudo non concluso,ASILI NIDO,2700.0,2700.0,1,1,1,0,1,1,1,1,0,0
C95E24000080006,Veneto,Esecuzione lavori,ASILI NIDO,2500.0,2500.0,1,1,1,0,1,1,1,1,0,0
C95E24000080006,Veneto,Esecuzione lavori,ASILI NIDO,78000.0,78000.0,1,1,1,1,1,1,1,1,0,0
C95E24000080006,Veneto,Esecuzione lavori,ASILI NIDO,481515.59,464664.52,1,1,1,1,1,1,1,0,1,0
C95E24000080006,Veneto,Esecuzione lavori,ASILI NIDO,4000.0,4000.0,1,1,1,0,1,1,1,1,0,0
C95E24000080006,Veneto,Esecuzione lavori,ASILI NIDO,1550.0,1550.0,1,1,1,0,1,1,1,1,1,0
C95E24000080006,Veneto,Esecuzione lavori,ASILI NIDO,800.0,800.0,1,1,1,0,1,1,1,1,0,0
C95E24000080006,Veneto,Esecuzione lavori,ASILI NIDO,2140.0,2140.0,1,1,1,0,1,1,1,1,1,0
C95E24000090006,Lazio,Esecuzione lavori,ASILI NIDO,114516.24,114516.24,1,1,1,1,1,1,1,1,0,0
C95E24000090006,Lazio,Esecuzione lavori,ASILI NIDO,11090.4,11090.4,1,1,1,1,1,1,1,1,0,0
C95E24000090006,Lazio,Esecuzione lavori,ASILI NIDO,1080923.14,926683.09,1,1,1,1,1,1,1,0,1,0
C95E24000090006,Lazio,Esecuzione lavori,ASILI NIDO,252.0,252.0,1,1,1,0,1,1,1,1,0,0
C95E24000090006,Lazio,Esecuzione lavori,ASILI NIDO,3089.0,3089.0,1,1,1,0,1,1,1,1,0,0
C95E24000100001,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,3010.0,3010.0,1,1,1,1,1,1,1,1,0,0
C95E24000100001,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,138495.51,138495.51,1,1,1,1,1,1,1,1,0,0
C95E24000100001,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,1156186.28,1100780.28,1,1,1,1,1,1,1,0,1,0
C95E24000100001,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,3266.64,3266.64,1,1,1,0,1,1,1,1,0,0
C95E24000100001,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,3200.0,3200.0,1,1,1,0,1,1,1,1,0,0
C95E24000110006,Lazio,Esecuzione lavori,ASILI NIDO,6467.5,6467.5,1,1,1,1,1,1,1,1,0,0
C95E24000110006,Lazio,Esecuzione lavori,ASILI NIDO,33775.0,33775.0,1,1,1,1,1,1,1,1,0,0
C95E24000110006,Lazio,Esecuzione lavori,ASILI NIDO,1485.0,1485.0,1,1,1,0,1,1,1,1,0,0
C95E24000110006,Lazio,Esecuzione lavori,ASILI NIDO,375035.5,329011.33,1,1,1,1,1,1,1,0,1,0
C95E24000110006,Lazio,Esecuzione lavori,ASILI NIDO,1485.0,1485.0,1,1,1,0,1,1,1,1,0,0
C95E24000120006,Umbria,Collaudo non concluso,ASILI NIDO,1100.0,1100.0,1,1,1,1,0,1,0,1,0,0
C95E24000120006,Umbria,Collaudo non concluso,ASILI NIDO,66758.0,66758.0,1,1,1,1,1,1,1,1,0,0
C95E24000120006,Umbria,Collaudo non concluso,ASILI NIDO,4040.64,4040.64,1,1,1,0,1,1,1,1,0,0
C95E24000120006,Umbria,Collaudo non concluso,ASILI NIDO,2400.0,2400.0,1,1,1,0,1,1,1,1,0,0
C95E24000120006,Umbria,Collaudo non concluso,ASILI NIDO,340938.55,340607.87,1,1,1,1,1,1,1,0,1,0
C95E24000130006,Sicilia,Collaudo non concluso,ASILI NIDO,488.67,488.67,1,1,1,0,1,1,1,1,0,0
C95E24000130006,Sicilia,Collaudo non concluso,ASILI NIDO,890061.58,0.0,1,1,1,0,1,1,1,0,1,0
C95E24000160006,Sicilia,Esecuzione lavori,ASILI NIDO,7.74,7.74,1,1,1,1,1,1,1,1,0,0
C95E24000160006,Sicilia,Esecuzione lavori,ASILI NIDO,23380.46,23380.46,1,1,1,1,1,1,1,1,0,0
C95E24000160006,Sicilia,Esecuzione lavori,ASILI NIDO,67845.56,67845.56,1,1,1,1,1,1,1,1,0,0
C95E24000160006,Sicilia,Esecuzione lavori,ASILI NIDO,5724.13,5724.13,1,1,1,1,1,1,1,1,0,0
C95E24000160006,Sicilia,Esecuzione lavori,ASILI NIDO,747775.27,677319.87,1,1,1,1,1,1,1,0,1,0
